state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Rajasthan           ,Jalore                    ,tomato                       ,       1500 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Jhalawar                  ,mustard                      ,       3613 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Jhalawar                  ,soyabean                     ,       3525 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Jhalawar                  ,wheat                        ,       1975 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Kota                      ,bengal_gramgramwhole         ,       3550 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Kota                      ,corriander_seed              ,       4152 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Kota                      ,mustard                      ,       3128 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Kota                      ,soyabean                     ,       3615 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Kota                      ,wheat                        ,       1915 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Sikar                     ,bajrapearl_millet_cumbu      ,       1812 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Sikar                     ,bengal_gramgramwhole         ,       3400 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Sikar                     ,ground_nut_seed              ,       3500 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Sikar                     ,guar_seedcluster_beans_seed  ,       3875 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Sikar                     ,guar                         ,       4050 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Tonk                      ,bajrapearl_millet_cumbu      ,       1740 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Tonk                      ,maize                        ,       1875 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Rajasthan           ,Tonk                      ,mustard                      ,       3350 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Tonk                      ,taramira                     ,       3256 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Tonk                      ,wheat                        ,       1878 ,       ,       ,       ,            ,         ,     ,
Rajasthan           ,Tonk                      ,black_gram_urd_beanswhole    ,       2700 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2900 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,tobacco                      ,       3100 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,turmeric                     ,       6300 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2500 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       3100 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,copra                        ,      10275 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,maize                        ,       1925 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Coimbatore                ,paddydhancommon              ,       1700 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       3150 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2140 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,copra                        ,       9500 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,maize                        ,       1850 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2720 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2400 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2270 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2800 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,groundnut                    ,       5100 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2800 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,coconut                      ,       2750 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Coimbatore                ,copra                        ,       9350 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Coimbatore                ,maize                        ,       1850 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Cuddalore                 ,black_gram_urd_beanswhole    ,       4789 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,groundnut                    ,       7034 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,paddydhancommon              ,       1500 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,paddydhancommon              ,       1616 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,paddydhancommon              ,       1407 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,black_gram_urd_beanswhole    ,       4706 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Cuddalore                 ,groundnut                    ,       7036 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dharmapuri                ,tamarind_fruit               ,       6000 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dharmapuri                ,coconut_seed                 ,       1200 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dharmapuri                ,cotton                       ,       5600 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Dharmapuri                ,tamarind_fruit               ,       5900 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dharmapuri                ,coconut_seed                 ,       1200 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dharmapuri                ,groundnut                    ,       5000 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Dindigul                  ,coconut                      ,       1600 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Dindigul                  ,maize                        ,       1600 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Dindigul                  ,coconut                      ,       1650 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,coconut                      ,       3000 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,coconut                      ,       2870 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,coconut                      ,       2935 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,copra                        ,      10195 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Erode                     ,"sesamumsesame,gingelly,til" ,      14509 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Erode                     ,"sesamumsesame,gingelly,til" ,      11681 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Erode                     ,coconut                      ,       2530 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,coconut                      ,       3225 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Erode                     ,copra                        ,       8845 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1420 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1560 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1550 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1350 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1420 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1560 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1550 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1560 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Kancheepuram              ,paddydhancommon              ,       1404 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Krishnagiri               ,coconut_seed                 ,       1800 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Krishnagiri               ,coconut_seed                 ,       1950 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Krishnagiri               ,coconut_seed                 ,       1950 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Krishnagiri               ,cotton                       ,       5700 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Madurai                   ,coconut                      ,       1750 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Madurai                   ,paddydhancommon              ,       1820 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Madurai                   ,paddydhancommon              ,       1840 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Madurai                   ,"sesamumsesame,gingelly,til" ,       7100 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Madurai                   ,cotton                       ,       4250 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Madurai                   ,cotton                       ,       4000 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Madurai                   ,jowarsorghum                 ,       2150 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Madurai                   ,paddydhancommon              ,       1850 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Madurai                   ,paddydhancommon              ,       2450 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Nagercoil_(Kannyiakumari) ,cashewnuts                   ,      10500 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,turmeric                     ,       5740 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,turmeric                     ,       6800 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,copra                        ,       8400 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,copra                        ,       9450 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,turmeric                     ,       6950 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,turmeric                     ,       8000 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Namakkal                  ,coconut                      ,       2350 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Ramanathapuram            ,paddydhancommon              ,       1810 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Salem                     ,copra                        ,       9700 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Salem                     ,tapioca                      ,        220 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Salem                     ,cotton                       ,       5650 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Salem                     ,coconut                      ,       2210 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Salem                     ,cotton                       ,       4800 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Salem                     ,cotton                       ,       5200 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Salem                     ,coconut                      ,       1280 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Salem                     ,turmeric                     ,       7120 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Salem                     ,maize                        ,       1840 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Salem                     ,cotton                       ,       5625 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Salem                     ,coconut                      ,       2310 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Sivaganga                 ,coconut                      ,        950 , 21.98 , 16.93 , 30.59 ,      27.41 ,   94.84 ,5.98 ,  175.69
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       2000 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       1780 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       1780 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       1780 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       2250 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       1850 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thanjavur                 ,paddydhancommon              ,       1950 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thiruvannamalai           ,groundnut                    ,       6620 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thiruvannamalai           ,paddydhancommon              ,       1356 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Thiruvannamalai           ,paddydhancommon              ,       1448 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1426 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1298 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1485 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1453 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1430 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,black_gram_urd_beanswhole    ,       4715 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,copra                        ,       9300 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,cowpea_lobia_karamani        ,       4550 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,groundnut                    ,       7361 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,kulthihorse_gram             ,       2881 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,maize                        ,       2210 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1400 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,paddydhancommon              ,       1652 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,ragi_finger_millet           ,       2640 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Vellore                   ,tamarind_fruit               ,      10100 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4792 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       5062 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       6961 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1453 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       2019 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4870 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,maize                        ,       1900 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,       9350 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4824 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,cotton                       ,       4595 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       5140 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       6524 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1700 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       2506 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1451 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       2420 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,      11049 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,t.v._cumbu                   ,       1851 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4866 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,gingelly_oil                 ,      10649 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       4302 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       6886 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,kodo_milletvaragu            ,       1989 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,maize                        ,       1849 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       2599 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,t.v._cumbu                   ,       2029 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4811 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       3539 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,hybrid_cumbu                 ,       1948 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1355 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       2312 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,      10181 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4802 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       4080 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,kulthihorse_gram             ,       2630 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,maize                        ,       2029 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1789 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       1180 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,       9391 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       6724 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,hybrid_cumbu                 ,       2222 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,karamani                     ,       6263 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       2400 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,      11261 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1376 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1395 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       4779 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,cotton                       ,       4896 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       5209 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       5555 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,hybrid_cumbu                 ,       1825 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1420 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1515 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1715 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,ragi_finger_millet           ,       2579 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,      10049 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,thinai_italian_millet        ,       1205 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,black_gram_urd_beanswhole    ,       2619 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,green_gram_moongwhole        ,       5109 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,groundnut                    ,       6584 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1424 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1431 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1643 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1420 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,paddydhancommon              ,       1655 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,"sesamumsesame,gingelly,til" ,      11124 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Villupuram                ,t.v._cumbu                   ,       1969 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Virudhunagar              ,paddydhancommon              ,       1700 ,       ,       ,       ,            ,         ,     ,
Tamil_Nadu          ,Virudhunagar              ,paddydhancommon              ,       1775 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Hyderabad                 ,dry_chillies                 ,       7000 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Hyderabad                 ,dry_chillies                 ,       4000 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Karimnagar                ,cotton                       ,       6000 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Telangana           ,Karimnagar                ,mustard                      ,       4255 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Karimnagar                ,cotton                       ,       5200 ,117.77 , 46.24 , 19.56 ,      23.99 ,   79.84 ,6.91 ,   80.4
Telangana           ,Khammam                   ,wood                         ,        440 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Nalgonda                  ,paddydhancommon              ,       1750 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Nalgonda                  ,paddydhancommon              ,       1770 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Nalgonda                  ,paddydhancommon              ,       1770 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Nizamabad                 ,paddydhancommon              ,       1750 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Ranga_Reddy               ,brinjal                      ,        300 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Ranga_Reddy               ,cabbage                      ,        500 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Ranga_Reddy               ,cauliflower                  ,        650 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Ranga_Reddy               ,green_chilli                 ,       1200 ,       ,       ,       ,            ,         ,     ,
Telangana           ,Ranga_Reddy               ,tomato                       ,        300 ,       ,       ,       ,            ,         ,     ,
Tripura             ,North_Tripura             ,masur_dal                    ,       8500 ,       ,       ,       ,            ,         ,     ,
Tripura             ,North_Tripura             ,rice                         ,       2600 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Tripura             ,Sepahijala                ,bitter_gourd                 ,       7000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,brinjal                      ,       2000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cabbage                      ,        900 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cauliflower                  ,       3000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cucumbarkheera               ,       4000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,green_chilli                 ,       6500 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,papaya_raw                   ,       1800 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,bitter_gourd                 ,       7000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,brinjal                      ,       1500 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cabbage                      ,        700 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cauliflower                  ,       3000 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,cucumbarkheera               ,       3500 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,gingergreen                  ,       6500 ,       ,       ,       ,            ,         ,     ,
Tripura             ,Sepahijala                ,papaya_raw                   ,       1200 ,       ,       ,       ,            ,         ,     ,
Tripura             ,South_District            ,onion                        ,       1850 ,       ,       ,       ,            ,         ,     ,
